"Subject_Course","CRN","Title","Instructional_Method","Schedule_Type","Accounting_Method","Units","BUILDING","ROOM","DAYS","Time","Ptrm","Start_Date","End_Date","Max_Enroll","Actual_Enroll","WAIT_CAPACITY","Wait_List","Status","Instructor","CAMPUS"
"AJ 111",20767,"Criminal Justice Communication",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"AJ 112",20069,"Legal Aspects of Evidence",02,02,W,3,KERN,731,TR,"8:10AM - 9:25AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"AJ 113",20273,"Juvenile Laws & Procedures",02,02,W,3,KERN,731,T,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"AJ 114",20070,"Juvenile Delinquency",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"AJ 118",20071,"Criminal Investigation",02,02,W,3,KERN,731,TR,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"AJ 118",20367,"Criminal Investigation",02,02,W,3,HACEDU,E94,MW,"12:10PM - 1:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"AJ 119",20161,"Criminal Identification",02,02,W,3,KERN,735,MW,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,35,0,10,0,A,Staff,COS
"AJ 119",20519,"Criminal Identification",02,02,W,3,KERN,735,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,35,0,10,0,A,Staff,COS
"AJ 121",20376,"Introduction to Corrections",02,02,W,3,SYCMOR,IM202,MW,"8:10AM - 9:25AM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"AJ 123",20130,"Criminal Justice Ethics",02,02,W,3,KERN,731,F,"8:10AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"AJ 130",21190,"Correctional Law",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"AJ 219",20185,"Police Patrol Procedures",02,02,W,3,KERN,735,W,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,35,0,10,0,A,Staff,COS
"ANTH 010",20072,"Cultural Anthropology",02,02,W,3,KERN,733,MW,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ANTH 010",20179,"Cultural Anthropology",02,02,W,3,SYCMOR,IM203,TR,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"ANTH 010",20272,"Cultural Anthropology",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"ANTH 010",20334,"Cultural Anthropology",02,02,W,3,SYCMOR,IM203,T,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"ANTH 011",20162,"Biological Anthropology",02,02,W,3,JMUIR,JM101,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ANTH 011",20186,"Biological Anthropology",02,02,W,3,JMUIR,JM101,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ANTH 011",20331,"Biological Anthropology",02,02,W,3,JMUIR,JM101,MW,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ANTH 011",20527,"Biological Anthropology",02,02,W,3,TCCB,B121,MW,"4:10PM - 5:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"ANTH 011",20557,"Biological Anthropology",OO,72,ID,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,1/12/2026,3/13/2026,40,0,10,0,A,Staff,HAC
"ANTH 011",20557,"Biological Anthropology",OO,02,ID,3,HACEDU,E72A,F,"1:10PM - 2:00PM",O,1/16/2026,1/16/2026,40,0,10,0,A,Staff,HAC
"ANTH 011",20557,"Biological Anthropology",OO,02,ID,3,HACEDU,E72B,F,"1:10PM - 2:00PM",O,1/16/2026,1/16/2026,40,0,10,0,A,Staff,HAC
"ANTH 012",21551,Archaeology,02,02,W,3,YOKUT,9,M,"9:45AM - 12:35PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ANTH 013",20832,"Magic Witchcraft and Religion",02,02,W,3,SYCMOR,IM203,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"ANTH 115",21949,"Biological Anthropology Lab",04,04,W,1,KERN,731,T,"2:10PM - 5:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,Staff,COS
"ECON 025",20615,"Introduction to Economics",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"ECON 040",20113,"Principles of Microeconomics",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"ECON 040",20115,"Principles of Microeconomics",02,02,W,3,KERN,735,TR,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,35,0,10,0,A,Staff,COS
"ECON 040",20224,"Principles of Microeconomics",02,02,W,3,KERN,735,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,35,0,10,0,A,Staff,COS
"ECON 040",20628,"Principles of Microeconomics",02,02,W,3,KERN,735,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,35,0,10,0,A,Staff,COS
"ECON 040",20743,"Principles of Microeconomics",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"ECON 040",21104,"Principles of Microeconomics",02,02,W,3,KERN,735,MW,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,35,0,10,0,A,Staff,COS
"ECON 050",20112,"Principles of Macroeconomics",02,02,W,3,KERN,735,MW,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,35,0,10,0,A,Staff,COS
"ECON 050",20377,"Principles of Macroeconomics",02,02,W,3,KERN,735,T,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,35,0,10,0,A,Staff,COS
"ECON 050",20718,"Principles of Macroeconomics",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"ECON 050",21413,"Principles of Macroeconomics",02,02,W,3,KERN,735,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 001",20073,"Black American Studies",02,02,W,3,SYCMOR,IM215,TR,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 001",21016,"Black American Studies",02,02,W,3,SYCMOR,IM215,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 001",21018,"Black American Studies",02,02,W,3,SYCMOR,IM215,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 001",21053,"Black American Studies",OO,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"ETHN 001",21053,"Black American Studies",OO,02,IW,3,HACVEB,104,F,"1:10PM - 2:00PM",1,1/16/2026,1/16/2026,40,0,10,0,A,Staff,HAC
"ETHN 001",21054,"Black American Studies",OO,72,IW,3,ONH,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"ETHN 001",21054,"Black American Studies",OO,02,IW,3,HACVEB,104,F,"2:10PM - 3:00PM",1,1/16/2026,1/16/2026,40,0,10,0,A,Staff,HAC
"ETHN 001",21066,"Black American Studies",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"ETHN 001",21426,"Black American Studies",02,02,W,3,SYCMOR,IM215,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 002",20558,"American Indian Studies",02,02,W,3,SYCMOR,IM215,MW,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 002",21071,"American Indian Studies",02,02,W,3,HACEDU,E93,TR,"12:10PM - 1:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"ETHN 002",21946,"American Indian Studies",DE,02,W,3,VISRED,N/A,TWF,"8:30AM - 9:20AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,VIS
"ETHN 002",21962,"American Indian Studies",02,02,W,3,TCCB,B231,TR,"10:45AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"ETHN 003",20352,"Chicana and Chicano Studies",02,02,W,3,HACEDU,E93,TR,"10:45AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"ETHN 003",20450,"Chicana and Chicano Studies",02,02,W,3,SYCMOR,IM204,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,28,0,10,0,A,Staff,COS
"ETHN 003",21044,"Chicana and Chicano Studies",02,02,W,3,SYCMOR,IM215,T,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 003",21045,"Chicana and Chicano Studies",02,02,W,3,SYCMOR,IM216,MW,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 003",21152,"Chicana and Chicano Studies",02,02,W,3,SYCMOR,IM216,MW,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 003",21153,"Chicana and Chicano Studies",02,02,W,3,TCCB,B110,TR,"1:10PM - 2:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"ETHN 003",21154,"Chicana and Chicano Studies",02,02,W,3,SYCMOR,IM216,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 003",21514,"Chicana and Chicano Studies",02,02,W,3,SEQUOA,155,R,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 003",21548,"Chicana and Chicano Studies",02,02,W,3,SYCMOR,IM215,TR,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"ETHN 003",21573,"Chicana and Chicano Studies",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"ETHN 003",21961,"Chicana and Chicano Studies",02,02,W,3,TCCB,B232,MW,"10:10AM - 11:25AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"ETHN 003",20769,"Chicana and Chicano Studies",OO,02,ID,3,HACEDU,E72A,F,"11:10AM - 12:00PM",O,3/13/2026,3/13/2026,40,0,10,0,A,Staff,HAC
"ETHN 003",20769,"Chicana and Chicano Studies",OO,02,ID,3,HACEDU,E72B,F,"11:10AM - 12:00PM",O,3/13/2026,3/13/2026,40,0,10,0,A,Staff,HAC
"ETHN 003",20769,"Chicana and Chicano Studies",OO,72,ID,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,3/13/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"ETHN 004",21205,"Asian American Studies",02,02,W,3,SYCMOR,IM215,MW,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 004",21206,"Asian American Studies",02,02,W,3,SYCMOR,IM215,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 004",21207,"Asian American Studies",02,02,W,3,KERN,731,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 010",20569,"Ethnic/Social Justice Studies",02,02,W,3,SYCMOR,IM215,MW,"8:10AM - 9:25AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 010",21017,"Ethnic/Social Justice Studies",02,02,W,3,SYCMOR,IM204,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"ETHN 010",21147,"Ethnic/Social Justice Studies",02,02,W,3,TCCB,B232,MW,"8:45AM - 10:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"ETHN 010",21148,"Ethnic/Social Justice Studies",02,02,W,3,SYCMOR,IM216,MW,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 010",21149,"Ethnic/Social Justice Studies",02,02,W,3,SYCMOR,IM215,TR,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 010",21204,"Ethnic/Social Justice Studies",02,02,W,3,SYCMOR,IM215,MW,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 010",21262,"Ethnic/Social Justice Studies",DE,02,W,3,VISRED,N/A,TWR,"10:45AM - 11:35AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,VIS
"ETHN 010",21428,"Ethnic/Social Justice Studies",02,02,W,3,SYCMOR,IM215,MW,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 010",21429,"Ethnic/Social Justice Studies",02,02,W,3,HACVEB,106,TR,"9:10AM - 10:25AM",1,1/12/2026,5/20/2026,43,0,10,0,A,Staff,HAC
"ETHN 010",21547,"Ethnic/Social Justice Studies",02,02,W,3,SYCMOR,IM215,W,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"ETHN 010",21572,"Ethnic/Social Justice Studies",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"HIST 004",20327,"Western Civilization to 1648",02,02,W,3,SYCMOR,IM204,MW,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"HIST 004",20335,"Western Civilization to 1648",02,02,W,3,SYCMOR,IM204,TR,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"HIST 005",20469,"West Civilization Since 1648",02,02,W,3,SYCMOR,IM204,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"HIST 005",21525,"West Civilization Since 1648",DE,02,W,3,ELDIAM,N/A,WF,"1:40PM - 2:30PM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,VIS
"HIST 005",21525,"West Civilization Since 1648",DE,02,W,3,ELDIAM,N/A,M,"2:40PM - 3:30PM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,VIS
"HIST 017",20075,"People of the US to 1877",02,02,W,3,SEQUOA,150,R,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 017",20076,"People of the US to 1877",02,02,W,3,SEQUOA,150,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 017",20095,"People of the US to 1877",02,02,W,3,HACVEB,104,MW,"8:45AM - 10:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"HIST 017",20119,"People of the US to 1877",02,02,W,3,TCCB,B125,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"HIST 017",20168,"People of the US to 1877",02,02,W,3,SYCMOR,IM204,W,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"HIST 017",20191,"People of the US to 1877",02,02,W,3,SEQUOA,150,TR,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 017",20268,"People of the US to 1877",02,02,W,3,SEQUOA,150,TR,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 017",20274,"People of the US to 1877",02,02,W,3,SEQUOA,150,MW,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 017",20284,"People of the US to 1877",02,02,IW,3,SEQUOA,150,MW,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 017",20357,"People of the US to 1877",02,02,W,3,SEQUOA,150,MW,"8:10AM - 9:25AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 017",21155,"People of the US to 1877",02,02,W,3,TCCB,B125,TR,"10:45AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"HIST 017",20451,"People of the US to 1877",ON,72,ID,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,1/12/2026,3/13/2026,40,0,10,0,A,Staff,ONC
"HIST 017",20559,"People of the US to 1877",OO,02,ID,3,HACEDU,E72B,F,"2:10PM - 3:00PM",O,3/13/2026,3/13/2026,40,0,10,0,A,Staff,HAC
"HIST 017",20559,"People of the US to 1877",OO,02,ID,3,HACEDU,E72A,F,"2:10PM - 3:00PM",O,3/13/2026,3/13/2026,40,0,10,0,A,Staff,HAC
"HIST 017",20559,"People of the US to 1877",OO,72,ID,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,3/13/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"HIST 018",20077,"People of the US from 1865",02,02,W,3,SEQUOA,150,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 018",20078,"People of the US from 1865",02,02,W,3,SEQUOA,150,TR,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 018",20101,"People of the US from 1865",02,02,W,3,HACVEB,104,MW,"10:45AM - 12:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"HIST 018",20120,"People of the US from 1865",02,02,W,3,HACVEB,104,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"HIST 018",20269,"People of the US from 1865",02,02,W,3,SEQUOA,150,TR,"8:10AM - 9:25AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 018",20293,"People of the US from 1865",02,02,W,3,SEQUOA,150,MW,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 018",20328,"People of the US from 1865",02,02,W,3,SEQUOA,150,T,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 018",20452,"People of the US from 1865",02,02,W,3,SEQUOA,150,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 018",20484,"People of the US from 1865",02,02,W,3,TCCB,B125,TR,"1:10PM - 2:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"HIST 018",20498,"People of the US from 1865",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"HIST 018",21110,"People of the US from 1865",ON,72,W,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"HIST 018",21396,"People of the US from 1865",02,02,W,3,TCCB,B125,MW,"1:10PM - 2:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,TCC
"HIST 018",21424,"People of the US from 1865",02,02,W,3,SEQUOA,150,MW,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"HIST 018",20309,"People of the US from 1865",OO,02,ID,3,HACEDU,E72A,F,"3:10PM - 4:00PM",O,3/13/2026,3/13/2026,40,0,10,0,A,Staff,HAC
"HIST 018",20309,"People of the US from 1865",OO,02,ID,3,HACEDU,E72B,F,"3:10PM - 4:00PM",O,3/13/2026,3/13/2026,40,0,10,0,A,Staff,HAC
"HIST 018",20309,"People of the US from 1865",OO,72,ID,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,3/13/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"HIST 018",20560,"People of the US from 1865",DE,02,P,3,MISOAK,N/A,XX,"8:30AM - 9:35AM",O,1/1/2026,5/25/2026,0,0,0,0,A,Staff,TUL
"HIST 018",21031,"People of the US from 1865",DE,02,P,3,TULWES,N/A,XX,"10:15AM - 11:40AM",O,1/1/2026,5/25/2026,0,0,0,0,A,Staff,TUL
"HIST 018",21032,"People of the US from 1865",DE,02,P,3,TULWES,N/A,XX,"12:25PM - 1:50PM",O,1/1/2026,5/25/2026,0,0,0,0,A,Staff,TUL
"HIST 018",21057,"People of the US from 1865",DE,02,P,3,MISOAK,N/A,XX,"10:15AM - 11:25AM",O,1/1/2026,5/25/2026,0,0,0,0,A,Staff,TUL
"HIST 023",20378,"Mexican American",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,50,0,10,0,A,Staff,ONC
"HIST 023",20405,"Mexican American",DE,02,W,3,OROHS,N/A,T,"3:30PM - 6:20PM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,ORO
"HIST 025",20135,"World History to 1500",02,02,W,3,SYCMOR,IM204,MW,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"HIST 025",20230,"World History to 1500",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"HIST 025",20529,"World History to 1500",02,02,W,3,SYCMOR,IM204,R,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"HSRV 012",21499,"Intro to Social Work",02,02,W,3,SYCMOR,IM203,TR,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"HSRV 101",20434,"Group Design and Leadership",02,02,W,4,KERN,731,MW,"2:10PM - 4:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"HSRV 102",20401,"Drug and Alcohol Treatment",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"HSRV 104",20435,"Issues in Family Violence",02,02,W,3,SYCMOR,IM203,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"HSRV 122",20079,"Practices in Human Services/SW",02,02,W,3,SYCMOR,IM203,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"PHIL 001",20379,"Introductory Philosophy",02,02,W,3,SYCMOR,IM205,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"PHIL 001",20472,"Introductory Philosophy",02,02,W,3,SYCMOR,IM205,MW,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"PHIL 001",20473,"Introductory Philosophy",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"PHIL 005",20080,"Introduction to Ethics",02,02,W,3,SYCMOR,IM205,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"PHIL 005",20336,"Introduction to Ethics",02,02,W,3,SYCMOR,IM205,W,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"PHIL 005",20471,"Introduction to Ethics",02,02,W,3,SYCMOR,IM205,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"PHIL 005",20847,"Introduction to Ethics",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"PHIL 005",20847,"Introduction to Ethics",OH,02,IW,3,HACVEB,106,R,"3:45PM - 5:00PM",1,2/26/2026,2/26/2026,40,0,10,0,A,Staff,HAC
"PHIL 005",20847,"Introduction to Ethics",OH,02,IW,3,HACVEB,106,R,"3:45PM - 5:00PM",1,4/9/2026,4/9/2026,40,0,10,0,A,Staff,HAC
"PHIL 005",20847,"Introduction to Ethics",OH,02,IW,3,HACVEB,106,R,"3:45PM - 5:00PM",1,5/14/2026,5/14/2026,40,0,10,0,A,Staff,HAC
"PHIL 020",20483,"Introductory Logic",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"PHIL 020",20483,"Introductory Logic",OH,02,IW,3,SYCMOR,IM203,M,"3:45PM - 5:00PM",1,2/23/2026,2/23/2026,32,0,10,0,A,Staff,COS
"PHIL 020",20483,"Introductory Logic",OH,02,IW,3,SYCMOR,IM203,M,"3:45PM - 5:00PM",1,4/6/2026,4/6/2026,32,0,10,0,A,Staff,COS
"PHIL 020",20483,"Introductory Logic",OH,02,IW,3,SYCMOR,IM203,M,"3:45PM - 5:00PM",1,5/18/2026,5/18/2026,32,0,10,0,A,Staff,COS
"PHIL 025",20470,"Critical Thinking",02,02,W,3,TCCB,B116,MW,"1:45PM - 3:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,Staff,TCC
"PHIL 025",20573,"Critical Thinking",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,Staff,COS
"PHIL 025",20573,"Critical Thinking",OH,02,IW,3,SYCMOR,IM205,T,"3:45PM - 5:00PM",1,2/24/2026,2/24/2026,30,0,10,0,A,Staff,COS
"PHIL 025",20573,"Critical Thinking",OH,02,IW,3,SYCMOR,IM205,T,"3:45PM - 5:00PM",1,4/7/2026,4/7/2026,30,0,10,0,A,Staff,COS
"PHIL 025",20573,"Critical Thinking",OH,02,IW,3,SYCMOR,IM205,T,"3:45PM - 5:00PM",1,5/19/2026,5/19/2026,30,0,10,0,A,Staff,COS
"PHIL 025",21947,"Critical Thinking",02,02,W,3,SYCMOR,IM205,TR,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,30,0,10,0,A,Staff,COS
"PHIL 025",21948,"Critical Thinking",02,02,W,3,SYCMOR,N/A,MW,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,30,0,10,0,A,Staff,COS
"POLS 006",20228,"Comparative Politics",02,02,W,3,SYCMOR,IM204,TR,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,Staff,COS
"POLS 010",20382,"California Govt and Politics",ON,72,ID,1,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,2/9/2026,3/27/2026,40,0,10,0,A,Staff,ONC
"POLS 011",21156,"Political Theory and Thought",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"POLS C1000",21876,"American Government & Politics",02,02,W,3,SEQUOA,155,TR,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"POLS C1000",21877,"American Government & Politics",02,02,W,3,SEQUOA,155,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
